invoice_number,invoice_date,customer_id,customer_name,product_name,quantity,unit_price,net_amount
SI-13612,27-NOV-2025,C1036,Restaurant_036,Pepsi Cans 24x330ml,2,8.99,17.98
SI-13612,27-NOV-2025,C1036,Restaurant_036,Shredded Mozzarella 1.8kg,2,44.99,89.98
SI-13612,27-NOV-2025,C1036,Restaurant_036,Super Crunch Chips 4x2.25kg,7,11.99,83.93
SI-13612,27-NOV-2025,C1036,Restaurant_036,Garlic Mayonnaise 1Ltr,2,2.29,4.58
SI-13612,27-NOV-2025,C1036,Restaurant_036,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-13612,27-NOV-2025,C1036,Restaurant_036,Pepperoni Slice 1kg,7,9.99,69.93
SI-13701,01-JAN-2025,C1037,Restaurant_037,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-13701,01-JAN-2025,C1037,Restaurant_037,Pepsi Cans 24x330ml,4,8.99,35.96
SI-13701,01-JAN-2025,C1037,Restaurant_037,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13701,01-JAN-2025,C1037,Restaurant_037,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13701,01-JAN-2025,C1037,Restaurant_037,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-13701,01-JAN-2025,C1037,Restaurant_037,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-13701,01-JAN-2025,C1037,Restaurant_037,Pepperoni Slice 1kg,8,9.99,79.92
SI-13702,31-JAN-2025,C1037,Restaurant_037,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-13702,31-JAN-2025,C1037,Restaurant_037,Pepsi Cans 24x330ml,4,8.99,35.96
SI-13702,31-JAN-2025,C1037,Restaurant_037,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13702,31-JAN-2025,C1037,Restaurant_037,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13702,31-JAN-2025,C1037,Restaurant_037,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-13702,31-JAN-2025,C1037,Restaurant_037,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-13702,31-JAN-2025,C1037,Restaurant_037,Pepperoni Slice 1kg,8,9.99,79.92
SI-13703,02-MAR-2025,C1037,Restaurant_037,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-13703,02-MAR-2025,C1037,Restaurant_037,Pepsi Cans 24x330ml,4,8.99,35.96
SI-13703,02-MAR-2025,C1037,Restaurant_037,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13703,02-MAR-2025,C1037,Restaurant_037,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13703,02-MAR-2025,C1037,Restaurant_037,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-13703,02-MAR-2025,C1037,Restaurant_037,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-13703,02-MAR-2025,C1037,Restaurant_037,Pepperoni Slice 1kg,8,9.99,79.92
SI-13704,01-APR-2025,C1037,Restaurant_037,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-13704,01-APR-2025,C1037,Restaurant_037,Pepsi Cans 24x330ml,4,8.99,35.96
SI-13704,01-APR-2025,C1037,Restaurant_037,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13704,01-APR-2025,C1037,Restaurant_037,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13704,01-APR-2025,C1037,Restaurant_037,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-13704,01-APR-2025,C1037,Restaurant_037,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-13704,01-APR-2025,C1037,Restaurant_037,Pepperoni Slice 1kg,8,9.99,79.92
SI-13705,01-MAY-2025,C1037,Restaurant_037,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13705,01-MAY-2025,C1037,Restaurant_037,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13705,01-MAY-2025,C1037,Restaurant_037,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-13705,01-MAY-2025,C1037,Restaurant_037,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-13705,01-MAY-2025,C1037,Restaurant_037,Pepperoni Slice 1kg,8,9.99,79.92
SI-13706,31-MAY-2025,C1037,Restaurant_037,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13706,31-MAY-2025,C1037,Restaurant_037,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13706,31-MAY-2025,C1037,Restaurant_037,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-13706,31-MAY-2025,C1037,Restaurant_037,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-13706,31-MAY-2025,C1037,Restaurant_037,Pepperoni Slice 1kg,8,9.99,79.92
SI-13707,30-JUN-2025,C1037,Restaurant_037,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13707,30-JUN-2025,C1037,Restaurant_037,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13707,30-JUN-2025,C1037,Restaurant_037,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-13707,30-JUN-2025,C1037,Restaurant_037,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-13707,30-JUN-2025,C1037,Restaurant_037,Pepperoni Slice 1kg,8,9.99,79.92
SI-13708,30-JUL-2025,C1037,Restaurant_037,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13708,30-JUL-2025,C1037,Restaurant_037,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13708,30-JUL-2025,C1037,Restaurant_037,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-13708,30-JUL-2025,C1037,Restaurant_037,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-13708,30-JUL-2025,C1037,Restaurant_037,Pepperoni Slice 1kg,8,9.99,79.92
SI-13709,29-AUG-2025,C1037,Restaurant_037,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13709,29-AUG-2025,C1037,Restaurant_037,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13709,29-AUG-2025,C1037,Restaurant_037,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-13709,29-AUG-2025,C1037,Restaurant_037,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-13709,29-AUG-2025,C1037,Restaurant_037,Pepperoni Slice 1kg,8,9.99,79.92
SI-13710,28-SEP-2025,C1037,Restaurant_037,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13710,28-SEP-2025,C1037,Restaurant_037,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13710,28-SEP-2025,C1037,Restaurant_037,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-13710,28-SEP-2025,C1037,Restaurant_037,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-13710,28-SEP-2025,C1037,Restaurant_037,Pepperoni Slice 1kg,8,9.99,79.92
SI-13711,28-OCT-2025,C1037,Restaurant_037,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13711,28-OCT-2025,C1037,Restaurant_037,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13711,28-OCT-2025,C1037,Restaurant_037,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-13711,28-OCT-2025,C1037,Restaurant_037,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-13711,28-OCT-2025,C1037,Restaurant_037,Pepperoni Slice 1kg,8,9.99,79.92
SI-13712,27-NOV-2025,C1037,Restaurant_037,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13712,27-NOV-2025,C1037,Restaurant_037,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13712,27-NOV-2025,C1037,Restaurant_037,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-13712,27-NOV-2025,C1037,Restaurant_037,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-13712,27-NOV-2025,C1037,Restaurant_037,Pepperoni Slice 1kg,8,9.99,79.92
SI-13801,01-JAN-2025,C1038,Restaurant_038,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-13801,01-JAN-2025,C1038,Restaurant_038,Pepsi Cans 24x330ml,6,8.99,53.94
SI-13801,01-JAN-2025,C1038,Restaurant_038,Shredded Mozzarella 1.8kg,5,44.99,224.95
SI-13801,01-JAN-2025,C1038,Restaurant_038,Super Crunch Chips 4x2.25kg,11,11.99,131.89
SI-13801,01-JAN-2025,C1038,Restaurant_038,Garlic Mayonnaise 1Ltr,8,2.29,18.32
SI-13801,01-JAN-2025,C1038,Restaurant_038,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-13801,01-JAN-2025,C1038,Restaurant_038,Pepperoni Slice 1kg,6,9.99,59.94
SI-13802,31-JAN-2025,C1038,Restaurant_038,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-13802,31-JAN-2025,C1038,Restaurant_038,Pepsi Cans 24x330ml,6,8.99,53.94
SI-13802,31-JAN-2025,C1038,Restaurant_038,Shredded Mozzarella 1.8kg,5,44.99,224.95
SI-13802,31-JAN-2025,C1038,Restaurant_038,Super Crunch Chips 4x2.25kg,12,11.99,143.88
SI-13802,31-JAN-2025,C1038,Restaurant_038,Garlic Mayonnaise 1Ltr,8,2.29,18.32
SI-13802,31-JAN-2025,C1038,Restaurant_038,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-13802,31-JAN-2025,C1038,Restaurant_038,Pepperoni Slice 1kg,6,9.99,59.94
SI-13803,02-MAR-2025,C1038,Restaurant_038,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-13803,02-MAR-2025,C1038,Restaurant_038,Pepsi Cans 24x330ml,6,8.99,53.94
SI-13803,02-MAR-2025,C1038,Restaurant_038,Shredded Mozzarella 1.8kg,5,44.99,224.95
SI-13803,02-MAR-2025,C1038,Restaurant_038,Super Crunch Chips 4x2.25kg,12,11.99,143.88
SI-13803,02-MAR-2025,C1038,Restaurant_038,Garlic Mayonnaise 1Ltr,9,2.29,20.61
SI-13803,02-MAR-2025,C1038,Restaurant_038,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-13803,02-MAR-2025,C1038,Restaurant_038,Pepperoni Slice 1kg,6,9.99,59.94
SI-13804,01-APR-2025,C1038,Restaurant_038,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-13804,01-APR-2025,C1038,Restaurant_038,Pepsi Cans 24x330ml,7,8.99,62.93
SI-13804,01-APR-2025,C1038,Restaurant_038,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-13804,01-APR-2025,C1038,Restaurant_038,Super Crunch Chips 4x2.25kg,13,11.99,155.87
SI-13804,01-APR-2025,C1038,Restaurant_038,Garlic Mayonnaise 1Ltr,9,2.29,20.61
SI-13804,01-APR-2025,C1038,Restaurant_038,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-13804,01-APR-2025,C1038,Restaurant_038,Pepperoni Slice 1kg,7,9.99,69.93
SI-13805,01-MAY-2025,C1038,Restaurant_038,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-13805,01-MAY-2025,C1038,Restaurant_038,Pepsi Cans 24x330ml,7,8.99,62.93
SI-13805,01-MAY-2025,C1038,Restaurant_038,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-13805,01-MAY-2025,C1038,Restaurant_038,Super Crunch Chips 4x2.25kg,13,11.99,155.87
SI-13805,01-MAY-2025,C1038,Restaurant_038,Garlic Mayonnaise 1Ltr,10,2.29,22.9
SI-13805,01-MAY-2025,C1038,Restaurant_038,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-13805,01-MAY-2025,C1038,Restaurant_038,Pepperoni Slice 1kg,7,9.99,69.93
SI-13806,31-MAY-2025,C1038,Restaurant_038,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-13806,31-MAY-2025,C1038,Restaurant_038,Pepsi Cans 24x330ml,7,8.99,62.93
SI-13806,31-MAY-2025,C1038,Restaurant_038,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-13806,31-MAY-2025,C1038,Restaurant_038,Super Crunch Chips 4x2.25kg,14,11.99,167.86
SI-13806,31-MAY-2025,C1038,Restaurant_038,Garlic Mayonnaise 1Ltr,10,2.29,22.9
SI-13806,31-MAY-2025,C1038,Restaurant_038,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-13806,31-MAY-2025,C1038,Restaurant_038,Pepperoni Slice 1kg,7,9.99,69.93
SI-13807,30-JUN-2025,C1038,Restaurant_038,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-13807,30-JUN-2025,C1038,Restaurant_038,Pepsi Cans 24x330ml,8,8.99,71.92
SI-13807,30-JUN-2025,C1038,Restaurant_038,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-13807,30-JUN-2025,C1038,Restaurant_038,Super Crunch Chips 4x2.25kg,14,11.99,167.86
SI-13807,30-JUN-2025,C1038,Restaurant_038,Garlic Mayonnaise 1Ltr,10,2.29,22.9
SI-13807,30-JUN-2025,C1038,Restaurant_038,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-13807,30-JUN-2025,C1038,Restaurant_038,Pepperoni Slice 1kg,8,9.99,79.92
SI-13808,30-JUL-2025,C1038,Restaurant_038,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-13808,30-JUL-2025,C1038,Restaurant_038,Pepsi Cans 24x330ml,8,8.99,71.92
SI-13808,30-JUL-2025,C1038,Restaurant_038,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13808,30-JUL-2025,C1038,Restaurant_038,Super Crunch Chips 4x2.25kg,15,11.99,179.85
SI-13808,30-JUL-2025,C1038,Restaurant_038,Garlic Mayonnaise 1Ltr,11,2.29,25.19
SI-13808,30-JUL-2025,C1038,Restaurant_038,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-13808,30-JUL-2025,C1038,Restaurant_038,Pepperoni Slice 1kg,8,9.99,79.92
SI-13809,29-AUG-2025,C1038,Restaurant_038,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-13809,29-AUG-2025,C1038,Restaurant_038,Pepsi Cans 24x330ml,8,8.99,71.92
SI-13809,29-AUG-2025,C1038,Restaurant_038,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13809,29-AUG-2025,C1038,Restaurant_038,Super Crunch Chips 4x2.25kg,15,11.99,179.85
SI-13809,29-AUG-2025,C1038,Restaurant_038,Garlic Mayonnaise 1Ltr,11,2.29,25.19
SI-13809,29-AUG-2025,C1038,Restaurant_038,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-13809,29-AUG-2025,C1038,Restaurant_038,Pepperoni Slice 1kg,8,9.99,79.92
SI-13810,28-SEP-2025,C1038,Restaurant_038,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-13810,28-SEP-2025,C1038,Restaurant_038,Pepsi Cans 24x330ml,9,8.99,80.91
SI-13810,28-SEP-2025,C1038,Restaurant_038,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13810,28-SEP-2025,C1038,Restaurant_038,Super Crunch Chips 4x2.25kg,16,11.99,191.84
SI-13810,28-SEP-2025,C1038,Restaurant_038,Garlic Mayonnaise 1Ltr,12,2.29,27.48
SI-13810,28-SEP-2025,C1038,Restaurant_038,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-13810,28-SEP-2025,C1038,Restaurant_038,Pepperoni Slice 1kg,9,9.99,89.91
SI-13811,28-OCT-2025,C1038,Restaurant_038,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-13811,28-OCT-2025,C1038,Restaurant_038,Pepsi Cans 24x330ml,9,8.99,80.91
SI-13811,28-OCT-2025,C1038,Restaurant_038,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-13811,28-OCT-2025,C1038,Restaurant_038,Super Crunch Chips 4x2.25kg,17,11.99,203.83
SI-13811,28-OCT-2025,C1038,Restaurant_038,Garlic Mayonnaise 1Ltr,12,2.29,27.48
SI-13811,28-OCT-2025,C1038,Restaurant_038,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-13811,28-OCT-2025,C1038,Restaurant_038,Pepperoni Slice 1kg,9,9.99,89.91
SI-13812,27-NOV-2025,C1038,Restaurant_038,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-13812,27-NOV-2025,C1038,Restaurant_038,Pepsi Cans 24x330ml,9,8.99,80.91
SI-13812,27-NOV-2025,C1038,Restaurant_038,Shredded Mozzarella 1.8kg,8,44.99,359.92
SI-13812,27-NOV-2025,C1038,Restaurant_038,Super Crunch Chips 4x2.25kg,17,11.99,203.83
SI-13812,27-NOV-2025,C1038,Restaurant_038,Garlic Mayonnaise 1Ltr,12,2.29,27.48
SI-13812,27-NOV-2025,C1038,Restaurant_038,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-13812,27-NOV-2025,C1038,Restaurant_038,Pepperoni Slice 1kg,9,9.99,89.91
SI-13901,01-JAN-2025,C1039,Restaurant_039,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-13901,01-JAN-2025,C1039,Restaurant_039,Pepsi Cans 24x330ml,2,8.99,17.98
SI-13901,01-JAN-2025,C1039,Restaurant_039,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-13901,01-JAN-2025,C1039,Restaurant_039,Super Crunch Chips 4x2.25kg,7,11.99,83.93
SI-13901,01-JAN-2025,C1039,Restaurant_039,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-13901,01-JAN-2025,C1039,Restaurant_039,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-13901,01-JAN-2025,C1039,Restaurant_039,Pepperoni Slice 1kg,4,9.99,39.96
SI-13902,31-JAN-2025,C1039,Restaurant_039,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-13902,31-JAN-2025,C1039,Restaurant_039,Pepsi Cans 24x330ml,2,8.99,17.98
SI-13902,31-JAN-2025,C1039,Restaurant_039,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-13902,31-JAN-2025,C1039,Restaurant_039,Super Crunch Chips 4x2.25kg,7,11.99,83.93
SI-13902,31-JAN-2025,C1039,Restaurant_039,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-13902,31-JAN-2025,C1039,Restaurant_039,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-13902,31-JAN-2025,C1039,Restaurant_039,Pepperoni Slice 1kg,4,9.99,39.96
SI-13903,02-MAR-2025,C1039,Restaurant_039,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-13903,02-MAR-2025,C1039,Restaurant_039,Pepsi Cans 24x330ml,2,8.99,17.98
SI-13903,02-MAR-2025,C1039,Restaurant_039,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-13903,02-MAR-2025,C1039,Restaurant_039,Super Crunch Chips 4x2.25kg,7,11.99,83.93
SI-13903,02-MAR-2025,C1039,Restaurant_039,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-13903,02-MAR-2025,C1039,Restaurant_039,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-13903,02-MAR-2025,C1039,Restaurant_039,Pepperoni Slice 1kg,4,9.99,39.96
SI-13904,01-APR-2025,C1039,Restaurant_039,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-13904,01-APR-2025,C1039,Restaurant_039,Pepsi Cans 24x330ml,2,8.99,17.98
SI-13904,01-APR-2025,C1039,Restaurant_039,Shredded Mozzarella 1.8kg,5,44.99,224.95
SI-13904,01-APR-2025,C1039,Restaurant_039,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-13904,01-APR-2025,C1039,Restaurant_039,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-13904,01-APR-2025,C1039,Restaurant_039,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-13904,01-APR-2025,C1039,Restaurant_039,Pepperoni Slice 1kg,4,9.99,39.96
SI-13905,01-MAY-2025,C1039,Restaurant_039,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-13905,01-MAY-2025,C1039,Restaurant_039,Pepsi Cans 24x330ml,2,8.99,17.98
SI-13905,01-MAY-2025,C1039,Restaurant_039,Shredded Mozzarella 1.8kg,5,44.99,224.95
SI-13905,01-MAY-2025,C1039,Restaurant_039,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-13905,01-MAY-2025,C1039,Restaurant_039,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-13905,01-MAY-2025,C1039,Restaurant_039,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-13905,01-MAY-2025,C1039,Restaurant_039,Pepperoni Slice 1kg,4,9.99,39.96
SI-13906,31-MAY-2025,C1039,Restaurant_039,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-13906,31-MAY-2025,C1039,Restaurant_039,Pepsi Cans 24x330ml,2,8.99,17.98
SI-13906,31-MAY-2025,C1039,Restaurant_039,Shredded Mozzarella 1.8kg,5,44.99,224.95
SI-13906,31-MAY-2025,C1039,Restaurant_039,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-13906,31-MAY-2025,C1039,Restaurant_039,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-13906,31-MAY-2025,C1039,Restaurant_039,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-13906,31-MAY-2025,C1039,Restaurant_039,Pepperoni Slice 1kg,3,9.99,29.97
SI-13907,30-JUN-2025,C1039,Restaurant_039,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-13907,30-JUN-2025,C1039,Restaurant_039,Pepsi Cans 24x330ml,2,8.99,17.98
SI-13907,30-JUN-2025,C1039,Restaurant_039,Shredded Mozzarella 1.8kg,5,44.99,224.95
SI-13907,30-JUN-2025,C1039,Restaurant_039,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13907,30-JUN-2025,C1039,Restaurant_039,Garlic Mayonnaise 1Ltr,2,2.29,4.58
SI-13907,30-JUN-2025,C1039,Restaurant_039,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-13907,30-JUN-2025,C1039,Restaurant_039,Pepperoni Slice 1kg,3,9.99,29.97
SI-13908,30-JUL-2025,C1039,Restaurant_039,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-13908,30-JUL-2025,C1039,Restaurant_039,Pepsi Cans 24x330ml,2,8.99,17.98
SI-13908,30-JUL-2025,C1039,Restaurant_039,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-13908,30-JUL-2025,C1039,Restaurant_039,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13908,30-JUL-2025,C1039,Restaurant_039,Garlic Mayonnaise 1Ltr,2,2.29,4.58
SI-13908,30-JUL-2025,C1039,Restaurant_039,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-13908,30-JUL-2025,C1039,Restaurant_039,Pepperoni Slice 1kg,3,9.99,29.97
SI-13909,29-AUG-2025,C1039,Restaurant_039,Coca Cola Cans 24x330ml,3,9.29,27.87
SI-13909,29-AUG-2025,C1039,Restaurant_039,Pepsi Cans 24x330ml,1,8.99,8.99
SI-13909,29-AUG-2025,C1039,Restaurant_039,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-13909,29-AUG-2025,C1039,Restaurant_039,Super Crunch Chips 4x2.25kg,5,11.99,59.95
SI-13909,29-AUG-2025,C1039,Restaurant_039,Garlic Mayonnaise 1Ltr,2,2.29,4.58
SI-13909,29-AUG-2025,C1039,Restaurant_039,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-13909,29-AUG-2025,C1039,Restaurant_039,Pepperoni Slice 1kg,3,9.99,29.97
SI-13910,28-SEP-2025,C1039,Restaurant_039,Coca Cola Cans 24x330ml,3,9.29,27.87
SI-13910,28-SEP-2025,C1039,Restaurant_039,Pepsi Cans 24x330ml,1,8.99,8.99
SI-13910,28-SEP-2025,C1039,Restaurant_039,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-13910,28-SEP-2025,C1039,Restaurant_039,Super Crunch Chips 4x2.25kg,4,11.99,47.96
SI-13910,28-SEP-2025,C1039,Restaurant_039,Garlic Mayonnaise 1Ltr,2,2.29,4.58
SI-13910,28-SEP-2025,C1039,Restaurant_039,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-13910,28-SEP-2025,C1039,Restaurant_039,Pepperoni Slice 1kg,3,9.99,29.97
SI-13911,28-OCT-2025,C1039,Restaurant_039,Coca Cola Cans 24x330ml,3,9.29,27.87
SI-13911,28-OCT-2025,C1039,Restaurant_039,Pepsi Cans 24x330ml,1,8.99,8.99
SI-13911,28-OCT-2025,C1039,Restaurant_039,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-13911,28-OCT-2025,C1039,Restaurant_039,Super Crunch Chips 4x2.25kg,4,11.99,47.96
SI-13911,28-OCT-2025,C1039,Restaurant_039,Garlic Mayonnaise 1Ltr,2,2.29,4.58
SI-13911,28-OCT-2025,C1039,Restaurant_039,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-13911,28-OCT-2025,C1039,Restaurant_039,Pepperoni Slice 1kg,2,9.99,19.98
SI-13912,27-NOV-2025,C1039,Restaurant_039,Coca Cola Cans 24x330ml,3,9.29,27.87
SI-13912,27-NOV-2025,C1039,Restaurant_039,Pepsi Cans 24x330ml,1,8.99,8.99
SI-13912,27-NOV-2025,C1039,Restaurant_039,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-13912,27-NOV-2025,C1039,Restaurant_039,Super Crunch Chips 4x2.25kg,4,11.99,47.96
SI-13912,27-NOV-2025,C1039,Restaurant_039,Garlic Mayonnaise 1Ltr,2,2.29,4.58
SI-13912,27-NOV-2025,C1039,Restaurant_039,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-13912,27-NOV-2025,C1039,Restaurant_039,Pepperoni Slice 1kg,2,9.99,19.98
SI-14001,01-JAN-2025,C1040,Restaurant_040,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-14001,01-JAN-2025,C1040,Restaurant_040,Pepsi Cans 24x330ml,7,8.99,62.93
SI-14001,01-JAN-2025,C1040,Restaurant_040,Shredded Mozzarella 1.8kg,5,44.99,224.95
SI-14001,01-JAN-2025,C1040,Restaurant_040,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-14001,01-JAN-2025,C1040,Restaurant_040,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-14001,01-JAN-2025,C1040,Restaurant_040,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-14001,01-JAN-2025,C1040,Restaurant_040,Pepperoni Slice 1kg,5,9.99,49.95
SI-14002,31-JAN-2025,C1040,Restaurant_040,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-14002,31-JAN-2025,C1040,Restaurant_040,Pepsi Cans 24x330ml,7,8.99,62.93
SI-14002,31-JAN-2025,C1040,Restaurant_040,Shredded Mozzarella 1.8kg,5,44.99,224.95
SI-14002,31-JAN-2025,C1040,Restaurant_040,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-14002,31-JAN-2025,C1040,Restaurant_040,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-14002,31-JAN-2025,C1040,Restaurant_040,"12"" Pizza Boxes 90pcs",6,12.99,77.94
SI-14002,31-JAN-2025,C1040,Restaurant_040,Pepperoni Slice 1kg,5,9.99,49.95
SI-14003,02-MAR-2025,C1040,Restaurant_040,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-14003,02-MAR-2025,C1040,Restaurant_040,Pepsi Cans 24x330ml,7,8.99,62.93
SI-14003,02-MAR-2025,C1040,Restaurant_040,Shredded Mozzarella 1.8kg,5,44.99,224.95
SI-14003,02-MAR-2025,C1040,Restaurant_040,Super Crunch Chips 4x2.25kg,6,11.99,71.94
